name,start,end,zeros,dfs
CC1_CC1_CSA,20170103,20200106,1.84406707354571000000,0.94608717628667200000
CC1_CC1_CSA,20170103,20210106,2.00224881226430000000,0.92299784884355000000
CC1_CC1_CSA,20170103,20220105,2.13243348878086000000,0.89900735011278400000
CC1_CC1_CSA,20170103,20230104,2.26565901849960000000,0.87323928210565400000
CC1_CC1_CSA,20170103,20240104,2.38011681604766000000,0.84703475862892800000
CC1_CC1_CSA,20170103,20250106,2.46930838582840000000,0.82123969085840200000
CC1_CC1_CSA,20170103,20260106,2.54717780354073000000,0.79578792108318900000
CC1_CC1_CSA,20170103,20270106,2.61918338582851000000,0.77038894394281500000
CC1_CC1_CSA,20170103,20290104,2.74782136834965000000,0.72029667300817600000
CC1_CC1_CSA,20170103,20320106,2.90451338845935000000,0.64834405966699800000
CC1_CC1_CSA,20170103,20370106,3.04129361501548000000,0.54625318798784900000
CC1_CC1_CSA,20170103,20420106,3.09032016696876000000,0.46404939913275900000
CC1_CC1_CSA,20170103,20470104,3.07207581888491000000,0.40026898898454500000
CC1_CC1_CSA,20170103,20570104,3.05644583038306000000,0.29683550698665700000
CC1_CC2_CSA,20170104,20170404,1.54804952126372000000,0.99599438735377500000
CC1_CC2_CSA,20170104,20170705,1.57232429037578000000,0.99200813600842800000
CC1_CC2_CSA,20170104,20171005,1.60568089259403000000,0.98784986195933100000
CC1_CC2_CSA,20170104,20180104,1.66020039671642000000,0.98337970452812200000
CC1_CC2_CSA,20170104,20180705,1.74446991487830000000,0.97407426772343000000
CC1_CC2_CSA,20170104,20190104,1.83930709455959000000,0.96380255126413100000
CC1_CC2_CSA,20170104,20200106,2.01950643073494000000,0.94113685304184500000
CC1_CC2_CSA,20170104,20210106,2.19806881202919000000,0.91583207692753200000
CC1_CC2_CSA,20170104,20220105,2.34912109889759000000,0.88938994702699100000
CC1_CC2_CSA,20170104,20230104,2.48636967304163000000,0.86185461010084600000
CC1_CC2_CSA,20170104,20240104,2.59440428630362000000,0.83454867423659100000
CC1_CC2_CSA,20170104,20250106,2.68932680811608000000,0.80704876147117800000
CC1_CC2_CSA,20170104,20260107,2.77241857811257000000,0.77992429503880000000
CC1_CC2_CSA,20170104,20270106,2.85291885058517000000,0.75278566470860300000
CC1_CC2_CSA,20170104,20290104,2.97412614715248000000,0.70123333215624200000
CC1_CC2_CSA,20170104,20320107,3.07676185935515000000,0.63196546454886700000
CC1_CC2_CSA,20170104,20370107,3.03197426002775000000,0.54721356232168000000
CC1_CC2_CSA,20170104,20420106,2.88581503838011000000,0.48805907898870500000
CC1_CC2_CSA,20170104,20470104,2.66798657843506000000,0.45114083552617000000
CC1_CC2_CSA,20170104,20570104,2.68809533988629000000,0.34329205617300500000
CC2_CC2_CSA,20161230,20170103,0.67026275915309000000,0.99992667204405000000
CC2_CC2_CSA,20170104,20170113,0.59651857283706800000,0.99977156498500400000
CC2_CC2_CSA,20170104,20170120,0.63410773601870800000,0.99963581435614300000
CC2_CC2_CSA,20170104,20170208,0.65163585717220600000,0.99928729345583800000
CC2_CC2_CSA,20170104,20170308,0.65931521437958600000,0.99877445848954500000
CC2_CC2_CSA,20170104,20170406,0.67219735183825500000,0.99821819711871200000
CC2_CC2_CSA,20170104,20170508,0.68564843211294000000,0.99758381733259200000
CC2_CC2_CSA,20170104,20170607,0.69995538646101500000,0.99696083013546500000
CC2_CC2_CSA,20170104,20170707,0.71593118718207500000,0.99630630736624800000
CC2_CC2_CSA,20170104,20171006,0.78660183661306200000,0.99399572752601800000
CC2_CC2_CSA,20170104,20180108,0.86357549359056100000,0.99120922442404400000
CC2_CC2_CSA,20170104,20180705,1.00657158445276000000,0.98493021020224900000
CC2_CC2_CSA,20170104,20190104,1.14128281684876000000,0.97734392005711600000
CC2_CC2_CSA,20170104,20200106,1.37473523239725000000,0.95948009707613200000
CC2_CC2_CSA,20170104,20210105,1.53447464955653000000,0.94041136054781300000
CC2_CC2_CSA,20170104,20220104,1.66155968459365000000,0.92034489719529600000
CC2_CC2_CSA,20170104,20230104,1.76504734133310000000,0.89967010311173600000
CC2_CC2_CSA,20170104,20240104,1.85566651560783000000,0.87844552685222200000
CC2_CC2_CSA,20170104,20250106,1.92888324844402000000,0.85723376354698300000
CC2_CC2_CSA,20170104,20260106,1.98977654789526000000,0.83637087247178800000
CC2_CC2_CSA,20170104,20270105,2.04362394407486000000,0.81564913530038000000
CC2_CC2_CSA,20170104,20290104,2.12330682185879000000,0.77575640779520100000
CC2_CC2_CSA,20170104,20320106,2.20166351486174000000,0.71961069686937700000
CC2_CC2_CSA,20170104,20370106,2.26324516709620000000,0.63708833778277100000
CC2_CC2_CSA,20170104,20420106,2.27833441789617000000,0.56712777166125700000
CC2_CC2_CSA,20170104,20470104,2.27375476343842000000,0.50711300195406300000
CC2_CC2_CSA,20170104,20570104,2.26590864663069000000,0.40567881449622000000
CC2_NON_CSA,20170104,20170404,1.01304668783547000000,0.99737341394886600000
CC2_NON_CSA,20170104,20170705,1.20924329388453000000,0.99384238892713900000
CC2_NON_CSA,20170104,20171005,1.37862217747064000000,0.98955314377144500000
CC2_NON_CSA,20170104,20180104,1.54440594790195000000,0.98452549510487200000
CC2_NON_CSA,20170104,20190104,2.02519489479591000000,0.96023596304523600000
CC2_NON_CSA,20170104,20200106,2.40357857564572000000,0.93040461189481100000
CC2_NON_CSA,20170104,20210105,2.68462231646856000000,0.89836216299187400000
CC2_NON_CSA,20170104,20220104,2.93775577301558000000,0.86389949424843200000
CC2_NON_CSA,20170104,20230104,3.04335045692164000000,0.83383296904802500000
CC2_NON_CSA,20170104,20240104,3.13562376061937000000,0.80388242282366900000
CC2_NON_CSA,20170104,20250106,3.20909889210876000000,0.77454848288227000000
CC2_NON_CSA,20170104,20260106,3.27123244812599000000,0.74614955733199000000
CC2_NON_CSA,20170104,20270105,3.32580131694783000000,0.71851541480040700000
CC2_NON_CSA,20170104,20290104,3.41305336419844000000,0.66574222337639300000
CC2_NON_CSA,20170104,20320106,3.49595550800743000000,0.59403774029105900000
CC2_NON_CSA,20170104,20370106,3.56382257712498000000,0.49280097122880800000
CC2_NON_CSA,20170104,20420106,3.58384305104313000000,0.41094616103480900000
CC2_NON_CSA,20170104,20470104,3.58370993521351000000,0.34412095786280900000
CC2_NON_CSA,20170104,20570104,3.57419768685412000000,0.24207437819983300000
CC2_1M,20170104,20170206,0.78307269354338700000,0.99918666902357800000
CC2_1M,20170104,20170406,0.79763811713462500000,0.99788670133353000000
CC2_1M,20170104,20170705,0.84617561000193200000,0.99568328789906400000
CC2_1M,20170104,20171005,0.91668250475192100000,0.99303341856469700000
CC2_1M,20170104,20180104,0.99430822094447400000,0.98999605892232300000
CC2_1M,20170104,20180405,1.07386552231591000000,0.98656428966606100000
CC2_1M,20170104,20180705,1.14901893937905000000,0.98282203472885000000
CC2_1M,20170104,20181005,1.22350545743487000000,0.97870836973627000000
CC2_1M,20170104,20190104,1.29465712317655000000,0.97434826829088800000
CC2_1M,20170104,20200106,1.54806528157615000000,0.95450834911931700000
CC2_1M,20170104,20210105,1.72931744320779000000,0.93313482564199400000
CC2_1M,20170104,20220106,1.87565960827261000000,0.91050568496697100000
CC2_1M,20170104,20230105,1.99294905997680000000,0.88748344364081900000
CC2_1M,20170104,20240104,2.09824923688329000000,0.86376421175149900000
CC2_1M,20170104,20250106,2.17992744335512000000,0.84030930305029000000
CC2_1M,20170104,20260106,2.25015320955603000000,0.81714822154729200000
CC2_1M,20170104,20270105,2.31161041394451000000,0.79426421426352100000
CC2_1M,20170104,20290104,2.40877270304518000000,0.74987352808478000000
CC2_1M,20170104,20320106,2.49875049178879000000,0.68854759478159800000
CC2_1M,20170104,20370106,2.56359583903315000000,0.60031639431613400000
CC2_1M,20170104,20420106,2.57024585228524000000,0.52762090036835400000
CC2_1M,20170104,20470104,2.55917680098174000000,0.46593061955242900000
CC2_1M,20170104,20570104,2.55123566655393000000,0.36237267316126500000
CC2_3M,20170104,20170404,1.01304668783548000000,0.99737341394886600000
CC2_3M,20170315,20170615,1.03901866841731000000,0.99526966300352900000
CC2_3M,20170621,20170921,1.11022355618968000000,0.99199398306681600000
CC2_3M,20170920,20171220,1.17958736615643000000,0.98862617773600500000
CC2_3M,20171220,20180320,1.25504833429729000000,0.98486228031620700000
CC2_3M,20180321,20180621,1.32794182156330000000,0.98068026156117600000
CC2_3M,20180620,20180920,1.39722552354081000000,0.97629108117590800000
CC2_3M,20180919,20181219,1.46263441015045000000,0.97170108071805700000
CC2_3M,20181219,20190319,1.52757762660065000000,0.96683331667691800000
CC2_3M,20190320,20190620,1.58998371459468000000,0.96161911385649100000
CC2_3M,20190619,20190919,1.64723489262463000000,0.95635100343239500000
CC2_3M,20190918,20191218,1.70024927691805000000,0.95100566236244400000
CC2_3M,20191218,20200318,1.75134874132667000000,0.94545796974438200000
CC2_3M,20170104,20210105,1.87612098641911000000,0.92769416024783300000
CC2_3M,20170104,20220104,2.00787597311386000000,0.90463691326962300000
CC2_3M,20170104,20230104,2.11523643939513000000,0.88109164763774600000
CC2_3M,20170104,20240104,2.20873484014649000000,0.85716484889795600000
CC2_3M,20170104,20250106,2.28314111699857000000,0.83345431705717700000
CC2_3M,20170104,20260106,2.34597176782862000000,0.81019214425161600000
CC2_3M,20170104,20270105,2.40108848509990000000,0.78725575652602600000
CC2_3M,20170104,20290104,2.48915083131060000000,0.74274921736815100000
CC2_3M,20170104,20320106,2.57287915928715000000,0.68101498212661500000
CC2_3M,20170104,20370106,2.64160032017497000000,0.59112708860160400000
CC2_3M,20170104,20420106,2.66218523924270000000,0.51576830770086000000
CC2_3M,20170104,20470104,2.66245633883819000000,0.45188088329176200000
CC2_3M,20170104,20570104,2.65347577975507000000,0.34802034421975800000
CC2_6M,20170104,20170705,1.33598317002495000000,0.99320134947106700000
CC2_6M,20170104,20180105,1.45379564670493000000,0.98538437174227800000
CC2_6M,20170104,20180705,1.59118687244746000000,0.97631621348549900000
CC2_6M,20170104,20190107,1.71369457917510000000,0.96608651203903900000
CC2_6M,20170104,20200106,1.92904516890413000000,0.94368559283398600000
CC2_6M,20170104,20210106,2.07890562844477000000,0.92018521300032900000
CC2_6M,20170104,20220106,2.20114821543563000000,0.89589147563441500000
CC2_6M,20170104,20230105,2.30418845528573000000,0.87118549925312900000
CC2_6M,20170104,20240105,2.39519335158661000000,0.84609457418510500000
CC2_6M,20170104,20250106,2.46749419555239000000,0.82135779992646000000
CC2_6M,20170104,20260107,2.52796472884239000000,0.79709676619935900000
CC2_6M,20170104,20270106,2.58166532858050000000,0.77325454708326200000
CC2_6M,20170104,20290105,2.66871001290445000000,0.72703467798867500000
CC2_6M,20170104,20320107,2.75372189614415000000,0.66294401917852800000
CC2_6M,20170104,20370107,2.82043086578011000000,0.57055638500575200000
CC2_6M,20170104,20420106,2.83539493240571000000,0.49417091815823900000
CC2_6M,20170104,20470107,2.82971838609124000000,0.42993517564796500000
CC2_6M,20170104,20570105,2.82157303701471000000,0.32563757631491400000
